github_url,file_path,signature,static_match
github.com/Liuxinyv/SAZS,model/lseg_vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch32_384.augreg_in21k_ft_in1k
github.com/timojl/clipseg,models/vitseg.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Fannovel16/comfy_controlnet_preprocessors,v11/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/robintzeng/mask-rcnn-Pytorch,model/modified_mask_rcnn.py,timm.create_model,timm/cspresnet50.ra_in1k
github.com/WangWenhao0716/VSC-DescriptorTrack-Submission,Training/Stage_23/dg/models_gem_waveblock_balance_cos/vit.py,timm.models.create_model;timm.models.create_model;timm.models.create_model,timm/deit_tiny_patch16_224.fb_in1k;timm/deit_small_patch16_224.fb_in1k;timm/deit_base_patch16_224.fb_in1k
github.com/tkm2261/kaggle_petfinder,protos/breed.py,timm.create_model,timm/efficientnet_b1.ft_in1k
github.com/ziplab/SN-Net,stitching_resnet_swin/train.py,timm.models.create_model;timm.models.create_model,timm/regnety_160.sw_in12k_ft_in1k
github.com/dwojtasik/PyHook,PyHook/pipelines/ai_depth_estimation.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/beroguedou/basmatinet,basmatinet/ml/models.py,timm.create_model,timm/efficientnet_b4.ra2_in1k
github.com/dreamflake/CFM,utils.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/efficientnet_b0.ra_in1k;timm/inception_resnet_v2.tf_in1k;timm/inception_v3.tv_in1k;timm/inception_v4.tf_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/levit_384.fb_dist_in1k;timm/convit_base.fb_in1k;timm/twins_svt_base.in1k;timm/pit_s_224.in1k
github.com/TencentARC/T2I-Adapter,ldm/modules/extra_condition/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/devsapp/fc-stable-diffusion-plus,src/code/sd-resource/extensions/sd-webui-deforum/scripts/deforum_helpers/src/midas/backbones/beit.py,timm.create_model;timm.create_model;timm.create_model,timm/beit_large_patch16_512.in22k_ft_in22k_in1k;timm/beit_large_patch16_384.in22k_ft_in22k_in1k;timm/beit_base_patch16_384.in22k_ft_in22k_in1k
github.com/satya15july/depth_estimation_stereo_images,networks/FastACVNet/models/Fast_ACV.py,timm.create_model,timm/mobilenetv2_100.ra_in1k
github.com/vlmaps/vlmaps,lseg/modules/models/lseg_vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch32_384.augreg_in21k_ft_in1k
github.com/XmYx/ainodes-pyside,ldm_v2/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/flyingsheepbin/pet-biometrics,v2_stage1/model_v2_infer.py,timm.create_model,timm/tf_efficientnetv2_l.in21k_ft_in1k
github.com/prabhuomkar/bitbeast,torchlego/docs/models/classification.py,timm.create_model,timm/mobilenetv2_100.ra_in1k
github.com/Equationliu/GA-Attack,Competition/code/utils.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/deit_base_distilled_patch16_384.fb_in1k;timm/dm_nfnet_f1.dm_in1k;timm/ecaresnet269d.ra2_in1k;timm/inception_v4.tf_in1k;timm/inception_resnet_v2.tf_in1k;timm/cspdarknet53.ra_in1k;timm/densenet201.tv_in1k;timm/repvgg_b2g4.rvgg_in1k;timm/dpn107.mx_in1k
github.com/mshukor/eP-ALM,models/ast.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/deit_base_distilled_patch16_384.fb_in1k
github.com/MadryLab/failure-directions,failure_directions/src/model_utils.py,timm.create_model,timm/vit_tiny_patch16_224.augreg_in21k_ft_in1k
github.com/tue-mps/cts-segmenter,segm/model/policy_net.py,timm.create_model,timm/efficientnet_lite0.ra_in1k
github.com/chaofengc/IQA-PyTorch,pyiqa/archs/maniqa_arch.py,timm.create_model,timm/vit_base_patch8_224.augreg2_in21k_ft_in1k
github.com/dedoogong/ThunderNet-pytorch,tmp.py,timm.create_model,timm/resnet26d.bt_in1k
github.com/Ascend/ModelZoo-PyTorch,ACL_PyTorch/contrib/cv/classfication/TResNet/TResNet_pth2onnx.py,timm.create_model,timm/tresnet_m.miil_in21k_ft_in1k
github.com/iliasprc/SSL-vit-cnn,model/cnn.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/efficientnet_b1.ft_in1k;timm/efficientnet_b1.ft_in1k;timm/efficientnet_b0.ra_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k;timm/pit_ti_224.in1k;timm/efficientnet_b0.ra_in1k;timm/efficientnet_b1.ft_in1k
github.com/lllyasviel/ControlNet-v1-1-nightly,annotator/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/tanveer-hussain/EfficientSOD2,dpt/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/isl-org/MiDaS,midas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/HolyWu/vs-midas,vsmidas/backbones/swin2.py,timm.create_model;timm.create_model;timm.create_model,timm/swinv2_tiny_window16_256.ms_in1k
github.com/cambridgeltl/autopeft,adapter-transformers-adapters3.1.0/src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/610265158/mobile_centernet,lib/core/model/centernet.py,timm.create_model,timm/mobilenetv2_100.ra_in1k
github.com/HelixNGC7293/DeforumStableDiffusionLocal,deforum-stable-diffusion/src/ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Baiyuetribe/ncnn-models,image_classification/cait/models/convert.py,timm.create_model,timm/cait_xxs36_384.fb_dist_in1k
github.com/Rajhans0/Poly_INR,feature_networks/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/WangWenhao0716/VSC-DescriptorTrack-Submission,Test/query/models_isc/hrnet.py,timm.create_model,timm/hrnet_w30.ms_in1k
github.com/MartinFabianIonut/University,Year 2/Semester 4/Artificial Intelligence/Laboratory 11/Emotion/main_multilabel.py,timm.create_model,timm/resnetv2_50.a1h_in1k
github.com/inspire-group/PatchCleanser,train_model.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/ZhangYuanhan-AI/OmniBenchmark,linear_probe/models/timm_swinTransformer.py,timm.create_model,timm/swin_tiny_patch4_window7_224.ms_in1k
github.com/nayeon7lee/factuality_enhanced_lm_hf,transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/arenasys/sd-inference-server,annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/shenxiaowrj/tfsss,deep_thoughts/fruit_classification_based_maecode/train实用版.py,timm.create_model;timm.create_model,timm/resnet18.a1_in1k;timm/resnet18.a1_in1k
github.com/louis-she/rsna-2022-public,models.py,timm.create_model;timm.create_model;timm.create_model,timm/convnextv2_nano.fcmae_ft_in22k_in1k
github.com/ChenWu98/unified-generative-zoo,model/lib/stylegan_xl/feature_networks/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/PKU-ML/ContraNorm,BERT_gleu/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/Mikubill/sd-webui-controlnet,annotator/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/levit.py,timm.create_model,timm/levit_384.fb_dist_in1k
github.com/deeptibhegde/CLIP-goes-3D,models/SLIP/models.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k
github.com/microsoft/torchgeo,torchgeo/models/vit.py,timm.create_model,timm/vit_small_patch16_224.augreg_in21k_ft_in1k
github.com/ShihaoZhaoZSH/Uni-ControlNet,annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/thu-ml/ares,pytorch_ares/test/test_deepfool.py,timm.create_model,timm/resnet50.a1_in1k
github.com/parkchamchi/DepthViewer,DEPTH/depthpy/midas/backbones/levit.py,timm.create_model,timm/levit_384.fb_dist_in1k
github.com/kspruthviraj/Plankiformer,utils/model_training.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/deit_base_distilled_patch16_224.fb_in1k;timm/tf_efficientnet_b7.ns_jft_in1k;timm/deit_base_distilled_patch16_224.fb_in1k;timm/tf_efficientnet_b7.ns_jft_in1k
github.com/facebookresearch/grounding-inductive-biases,equivariance_measure/embedding_alignments.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/parkchamchi/DepthViewer,DEPTH/depthpy/midas/backbones/vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/anilkagak2/DiSK_Distilling_Scaffolded_Knowledge,models.py,timm.create_model,timm/tf_efficientnetv2_s.in21k_ft_in1k
github.com/nku-shengzheliu/PaddlePaddle-Swin-Transformer-V2,port_weights/load_pytorch_weights_large_384.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/tlpss/keypoint-detection,keypoint_detection/models/backbones/convnext_unet.py,timm.create_model,timm/convnext_femto.d1_in1k
github.com/whitesnowdrop/MuFAN,model/encoder.py,timm.create_model,timm/tf_efficientnet_lite0.in1k
github.com/asanakoy/kaggle-lyft-motion-prediction-av,src/1st_level/models_common.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/resnet18.a1_in1k;timm/resnet34.a1_in1k;timm/resnet50.a1_in1k;timm/seresnext26t_32x4d.bt_in1k;timm/seresnext50_32x4d.racm_in1k;timm/efficientnet_b2.ra_in1k;timm/mobilenetv3_large_100.ra_in1k;timm/hrnet_w18.ms_aug_in1k;timm/hrnet_w18_small.ms_in1k;timm/hrnet_w18_small_v2.ms_in1k;timm/xception41.tf_in1k;timm/xception65.ra3_in1k;timm/xception71.tf_in1k;timm/densenet121.ra_in1k
github.com/SHEERANER/Modelzoo_centermask_pytorch,PyTorch/contrib/cv/classification/vit_base_patch32_224/vit_train.py,timm.models.create_model;timm.create_model,timm/vit_base_patch32_224.augreg_in21k_ft_in1k
github.com/ShuzhaoXie/Armol,src/armor_test.py,timm.create_model,timm/mobilenetv3_large_100.ra_in1k
github.com/xinntao/HandyInfer,handyinfer/depth_estimation/DPT_BEiT_L_384_arch.py,timm.create_model,timm/beit_large_patch16_384.in22k_ft_in22k_in1k
github.com/bobo0810/Classification,Models/Backbone/backbone.py,timm.create_model;timm.create_model,timm/efficientnet_b0.ra_in1k;timm/efficientnet_b0.ra_in1k
github.com/hpcaitech/ColossalAI,examples/images/diffusion/ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/wllmzhu/G-VUE,models/v_backbone.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/resnet50.a1_in1k
github.com/facebookresearch/diffq,examples/cifar/train.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/isl-org/MiDaS,midas/backbones/beit.py,timm.create_model;timm.create_model;timm.create_model,timm/beit_large_patch16_512.in22k_ft_in22k_in1k;timm/beit_large_patch16_384.in22k_ft_in22k_in1k;timm/beit_base_patch16_384.in22k_ft_in22k_in1k
github.com/Hanson0910/Pytorch-RIADD,subnmit_riadd.py,timm.models.create_model;timm.models.create_model;timm.models.create_model;timm.models.create_model;timm.models.create_model;timm.models.create_model,timm/resnet200d.ra2_in1k;timm/nf_resnet50.ra2_in1k
github.com/eps696/SD,src/xtra/clipseg/vitseg.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/db0/nataili,annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/ZhangYuanhan-AI/OmniBenchmark,linear_probe/models/timm_beit.py,timm.create_model,timm/beit_base_patch16_224.in22k_ft_in22k_in1k
github.com/isl-org/lang-seg,modules/models/lseg_vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch32_384.augreg_in21k_ft_in1k
github.com/riccardomusmeci/saldet,saldet/models/models/pgnet.py,timm.create_model,timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k
github.com/hhsinping/few_shot_fas,fas.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/TencentARC/AnimeSR,scripts/metrics/MANIQA/models/model_attentionIQA2.py,timm.create_model,timm/vit_base_patch8_224.augreg2_in21k_ft_in1k
github.com/jlianglab/BenchmarkTransformers,models.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/deit_base_patch16_224.fb_in1k;timm/beit_base_patch16_224.in22k_ft_in22k_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k;timm/deit_small_patch16_224.fb_in1k;timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k;timm/swin_tiny_patch4_window7_224.ms_in1k;timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k;timm/swin_tiny_patch4_window7_224.ms_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k;timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k;timm/swin_tiny_patch4_window7_224.ms_in1k
github.com/WindVChen/DiffAttack,other_attacks.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/deit_base_patch16_224.fb_in1k;timm/deit_small_patch16_224.fb_in1k;timm/mixer_b16_224.goog_in21k_ft_in1k;timm/mixer_l16_224.goog_in21k_ft_in1k
github.com/YuiNsky/Gradient-based-depth-map-fusion,dpt/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/ashawkey/nerf2mesh,depth_tools/dpt.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/devsapp/fc-stable-diffusion-plus,src/code/sd-resource/extensions/sd-webui-deforum/scripts/deforum_helpers/src/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/camenduru/Rerender-hf,ControlNet/annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/zetyquickly/DensePoseFnL,fpn.py,timm.create_model,timm/spnasnet_100.rmsp_in1k
github.com/obeychoi0120/YOLOv5-GradCAM,pytorch-grad-cam/usage_examples/swinT_example.py,timm.create_model,timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k
github.com/KevinMusgrave/pytorch-adapt,src/pytorch_adapt/models/pretrained.py,timm.create_model;timm.create_model;timm.create_model,timm/resnet50.a1_in1k
github.com/luogantt/onnxruntime_cpp_demo,onnx_python/torch_model.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/cspdarknet53.ra_in1k;timm/senet154.gluon_in1k;timm/seresnet50.a1_in1k;timm/resnest50d.in1k
github.com/thygate/stable-diffusion-webui-depthmap-script,dmidas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/alibaba/EasyNLP,examples/diffusion_video_stylizer/annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/NickKaparinos/Kaggle-PetFinder.my-Pawpularity-Contest,utilities.py,timm.create_model,timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k
github.com/patrickvonplaten/controlnet_aux,src/controlnet_aux/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/levit.py,timm.create_model,timm/levit_384.fb_dist_in1k
github.com/zachary-shah/riff-cnet,ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/devsapp/fc-stable-diffusion-plus,src/code/sd-resource/extensions/sd-webui-deforum/scripts/deforum_helpers/src/midas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/NoBlackBoxes/LastBlackBox,boxes/intelligence/transformers/vision/nose/model.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/distable/core,src_plugins/midas3d/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/isl-org/lang-seg,modules/models/lseg_vit_zs.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch32_384.augreg_in21k_ft_in1k;timm/vit_base_patch32_384.augreg_in21k_ft_in1k
github.com/FewshotML/plix,plixkws/backbone.py,timm.create_model;timm.create_model,timm/tinynet_e.in1k;timm/tf_efficientnetv2_m.in21k_ft_in1k
github.com/oke-aditya/quickvision,examples/classification/training_sota_cnns.py,timm.create_model,timm/efficientnet_b0.ra_in1k
github.com/Ascend/ModelZoo-PyTorch,PyTorch/contrib/cv/classification/SPNASNet_100_for_PyTorch/pthtar2onnx.py,timm.create_model,timm/spnasnet_100.rmsp_in1k
github.com/Baiyuetribe/ncnn-models,image_classification/res2net/models/convert.py,timm.create_model,timm/res2net101_26w_4s.in1k
github.com/chaoyi-wu/finetune_llama,Python_Package/transformers-main/src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/shariqfarooq123/LocalBins,models/backbone/densenet.py,timm.create_model,timm/densenet161.tv_in1k
github.com/ThereforeGames/unprompted,lib_unprompted/stable_diffusion/controlnet/annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/aaronzguan/Motion-Prediction-for-Autonomous-Vehicle,networks.py,timm.create_model,timm/xception41.tf_in1k
github.com/faris-k/fastsiam-wafers,scripts/models/fastsiam.py,timm.create_model;timm.create_model,timm/resnet18.a1_in1k;timm/convnextv2_nano.fcmae_ft_in22k_in1k
github.com/huggingface/accelerate,examples/complete_cv_example.py,timm.create_model,timm/resnet50d.ra2_in1k
github.com/parkchamchi/DepthViewer,DEPTH/depthpy/midas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/boostcampaitech4cv3/level1_imageclassification_cv-level1-cv-20,baseline/baseline_jaeyoung_lightning/models.py,timm.create_model,timm/resnext50_32x4d.a1h_in1k
github.com/czhao39/neurips-attention,baseline_cnns/get_imagenet_confidences.py,timm.create_model;timm.create_model,timm/efficientnet_b0.ra_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k
github.com/kentaroy47/vision-transformers-cifar10,train_cifar10.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/xingyi-li/3d-cinemagraphy,third_party/DPT/dpt/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/aliencaocao/TIL-2022,til-final-v2/stubs/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/wizard1203/VHL,model/utils/model_scan.py,timm.create_model;timm.create_model,timm/mobilenetv3_large_100.ra_in1k;timm/efficientnet_b0.ra_in1k
github.com/Anything-of-anything/Anything-3D,AnyObject3D/src/3DFuse/ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/lartpang/ZoomNet,methods/zoomnet/zoomnet.py,timm.create_model,timm/resnet50.a1_in1k
github.com/junyangwang0410/Knight,transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/apple/ml-destseg,model/destseg.py,timm.create_model;timm.create_model,timm/resnet18.a1_in1k
github.com/IzumiSatoshi/deforumed-walk,src/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/HighCWu/ControlLoRA,annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/nannullna/snapshot-al,scripts/commons.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/flyingsheepbin/pet-biometrics,v2_stage2/model_v2_infer.py,timm.create_model,timm/tf_efficientnetv2_l.in21k_ft_in1k
github.com/diffus3/comfy_clipseg,models/vitseg.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/dogoulis/kg_visual_skin_cancer,cv/evaluation.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/resnet50.a1_in1k;timm/swin_tiny_patch4_window7_224.ms_in1k;timm/swin_small_patch4_window7_224.ms_in22k_ft_in1k;timm/vit_tiny_patch16_224.augreg_in21k_ft_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k
github.com/gangweiX/Fast-ACVNet,models/Fast_ACV.py,timm.create_model,timm/mobilenetv2_100.ra_in1k
github.com/chaofengc/IQA-PyTorch,pyiqa/archs/iqt_arch.py,timm.create_model,timm/inception_resnet_v2.tf_in1k
github.com/slimgroup/GCS-CAM,scripts/model.py,timm.create_model,timm/vit_tiny_patch16_224.augreg_in21k_ft_in1k
